organism,orgId,carbon_source,media_filename,biomass_flux,status,prediction,missing_compounds,num_missing
Paraburkholderia bryophila 376MFSha3.1,Burk376,1-Pentanol,1-Pentanol.json,0.0,optimal,0,"cpd10515,cpd16586",2
Paraburkholderia bryophila 376MFSha3.1,Burk376,2-Deoxy-D-Ribose,2-Deoxy-D-Ribose.json,0.0,optimal,0,"cpd10515,cpd01242",2
Paraburkholderia bryophila 376MFSha3.1,Burk376,2-methyl-1-butanol,2-methyl-1-butanol.json,0.0,optimal,0,"cpd10515,cpd16873",2
Paraburkholderia bryophila 376MFSha3.1,Burk376,3-Methyl-2-Oxobutanoic Acid,3-Methyl-2-Oxobutanoic_Acid.json,0.0,optimal,0,"cpd10515,cpd00123",2
Paraburkholderia bryophila 376MFSha3.1,Burk376,3-methyl-1-butanol,3-methyl-1-butanol.json,0.0,optimal,0,"cpd10515,cpd04533",2
Paraburkholderia bryophila 376MFSha3.1,Burk376,3-methyl-2-oxopentanoic acid,3-methyl-2-oxopentanoic_acid.json,0.0,optimal,0,"cpd10515,cpd00508",2
Paraburkholderia bryophila 376MFSha3.1,Burk376,4-Aminobutyric acid,4-Aminobutyric_acid.json,0.0,optimal,0,"cpd10515,cpd00281",2
Paraburkholderia bryophila 376MFSha3.1,Burk376,4-Hydroxybenzoic Acid,4-Hydroxybenzoic_Acid.json,0.0,optimal,0,cpd10515,1
Paraburkholderia bryophila 376MFSha3.1,Burk376,4-Methyl-2-oxovaleric acid,4-Methyl-2-oxovaleric_acid.json,0.0,optimal,0,"cpd10515,cpd00200",2
Paraburkholderia bryophila 376MFSha3.1,Burk376,5-Aminovaleric acid,5-Aminovaleric_acid.json,0.0,optimal,0,"cpd10515,cpd00339",2
Paraburkholderia bryophila 376MFSha3.1,Burk376,Agro_defined_trehalose,Agro_defined_trehalose.json,0.0,optimal,0,"cpd10515,cpd00794",2
Paraburkholderia bryophila 376MFSha3.1,Burk376,Beta-Lactose,Beta-Lactose.json,0.0,optimal,0,"cpd10515,cpd01354",2
Paraburkholderia bryophila 376MFSha3.1,Burk376,Butanol,Butanol.json,0.0,optimal,0,"cpd10515,cpd03662",2
Paraburkholderia bryophila 376MFSha3.1,Burk376,Citric Acid,Citric_Acid.json,0.8440432583973004,optimal,1,cpd10515,1
Paraburkholderia bryophila 376MFSha3.1,Burk376,Cytidine,Cytidine.json,0.0,optimal,0,"cpd10515,cpd00367",2
Paraburkholderia bryophila 376MFSha3.1,Burk376,"D,L-Malic Acid",DL-Malic_Acid.json,0.0,optimal,0,"cpd10515,cpd00130",2
Paraburkholderia bryophila 376MFSha3.1,Burk376,D-Alanine,D-Alanine.json,0.0,optimal,0,"cpd10515,cpd00117",2
Paraburkholderia bryophila 376MFSha3.1,Burk376,D-Arabinose,D-Arabinose.json,0.0,optimal,0,"cpd10515,cpd00185",2
Paraburkholderia bryophila 376MFSha3.1,Burk376,D-Fructose,D-Fructose.json,0.0,optimal,0,"cpd10515,cpd00082",2
Paraburkholderia bryophila 376MFSha3.1,Burk376,D-Galactose,D-Galactose.json,0.0,optimal,0,"cpd10515,cpd00108",2
Paraburkholderia bryophila 376MFSha3.1,Burk376,D-Galacturonic Acid monohydrate,D-Galacturonic_Acid_monohydrate.json,0.0,optimal,0,cpd10515,1
Paraburkholderia bryophila 376MFSha3.1,Burk376,D-Glucosamine Hydrochloride,D-Glucosamine_Hydrochloride.json,0.0,optimal,0,"cpd10515,cpd00276",2
Paraburkholderia bryophila 376MFSha3.1,Burk376,D-Glucose,D-Glucose.json,0.8440432584821429,optimal,1,cpd10515,1
Paraburkholderia bryophila 376MFSha3.1,Burk376,D-Glucose-6-Phosphate sodium salt,D-Glucose-6-Phosphate_sodium_salt.json,0.0,optimal,0,"cpd10515,cpd00083",2
Paraburkholderia bryophila 376MFSha3.1,Burk376,D-Lysine,D-Lysine.json,0.0,optimal,0,"cpd10515,cpd00549",2
Paraburkholderia bryophila 376MFSha3.1,Burk376,D-Mannitol,D-Mannitol.json,0.0,optimal,0,"cpd10515,cpd00314",2
Paraburkholderia bryophila 376MFSha3.1,Burk376,D-Mannose,D-Mannose.json,0.0,optimal,0,"cpd10515,cpd00138",2
Paraburkholderia bryophila 376MFSha3.1,Burk376,D-Raffinose pentahydrate,D-Raffinose_pentahydrate.json,0.0,optimal,0,"cpd10515,cpd00382",2
Paraburkholderia bryophila 376MFSha3.1,Burk376,D-Ribose,D-Ribose.json,0.7033693820684428,optimal,1,cpd10515,1
Paraburkholderia bryophila 376MFSha3.1,Burk376,D-Salicin,D-Salicin.json,0.0,optimal,0,"cpd10515,cpd01030",2
Paraburkholderia bryophila 376MFSha3.1,Burk376,D-Serine,D-Serine.json,0.0,optimal,0,"cpd10515,cpd00550",2
Paraburkholderia bryophila 376MFSha3.1,Burk376,D-Sorbitol,D-Sorbitol.json,0.0,optimal,0,"cpd10515,cpd00588",2
Paraburkholderia bryophila 376MFSha3.1,Burk376,D-Tagatose,D---tagatose.json,0.0,optimal,0,"cpd10515,cpd00589",2
Paraburkholderia bryophila 376MFSha3.1,Burk376,D-Trehalose dihydrate,D-Trehalose_dihydrate.json,0.0,optimal,0,cpd10515,1
Paraburkholderia bryophila 376MFSha3.1,Burk376,D-Xylose,D-Xylose.json,0.7033693820684503,optimal,1,cpd10515,1
Paraburkholderia bryophila 376MFSha3.1,Burk376,Decanoic acid,Decanoic_acid.json,0.0,optimal,0,"cpd10515,cpd01107",2
Paraburkholderia bryophila 376MFSha3.1,Burk376,Disodium Glutarate,Disodium_Glutarate.json,0.0,optimal,0,cpd10515,1
Paraburkholderia bryophila 376MFSha3.1,Burk376,Ferulic Acid,Ferulic_Acid.json,0.0,optimal,0,"cpd10515,cpd01059",2
Paraburkholderia bryophila 376MFSha3.1,Burk376,Fumaric acid,Fumaric_acid.json,0.5626955056547717,optimal,1,cpd10515,1
Paraburkholderia bryophila 376MFSha3.1,Burk376,Gly-Glu,Gly-Glu.json,0.0,optimal,0,"cpd10515,cpd11592",2
Paraburkholderia bryophila 376MFSha3.1,Burk376,Glycerol,Glycerol.json,0.42202162924106007,optimal,1,cpd10515,1
Paraburkholderia bryophila 376MFSha3.1,Burk376,Glycine,Glycine.json,0.0,optimal,0,"cpd10515,cpd00033",2
Paraburkholderia bryophila 376MFSha3.1,Burk376,Glycolic Acid,Glycolic_Acid.json,0.0,optimal,0,"cpd10515,cpd00139",2
Paraburkholderia bryophila 376MFSha3.1,Burk376,Heptanoic acid,Heptanoic_acid.json,0.0,optimal,0,"cpd10515,cpd15608",2
Paraburkholderia bryophila 376MFSha3.1,Burk376,Hydroxy-L-Proline,Hydroxy-L-Proline.json,0.0,optimal,0,"cpd10515,cpd00345",2
Paraburkholderia bryophila 376MFSha3.1,Burk376,Inosine,Inosine.json,0.0,optimal,0,"cpd10515,cpd00246",2
Paraburkholderia bryophila 376MFSha3.1,Burk376,Isomaltose,Isomaltose.json,0.0,optimal,0,"cpd10515,cpd00217",2
Paraburkholderia bryophila 376MFSha3.1,Burk376,Itaconic Acid,Itaconic_Acid.json,0.0,optimal,0,"cpd10515,cpd00380",2
Paraburkholderia bryophila 376MFSha3.1,Burk376,L-Alanine,L-Alanine.json,0.0,optimal,0,"cpd10515,cpd00035",2
Paraburkholderia bryophila 376MFSha3.1,Burk376,L-Arabinose,L-Arabinose.json,0.0,optimal,0,cpd10515,1
Paraburkholderia bryophila 376MFSha3.1,Burk376,L-Arginine,L-Arginine.json,0.0,optimal,0,"cpd10515,cpd00051",2
Paraburkholderia bryophila 376MFSha3.1,Burk376,L-Asparagine,L-Asparagine.json,0.0,optimal,0,"cpd10515,cpd00132",2
Paraburkholderia bryophila 376MFSha3.1,Burk376,L-Aspartic Acid,L-Aspartic_Acid.json,0.5626955056547563,optimal,1,cpd10515,1
Paraburkholderia bryophila 376MFSha3.1,Burk376,L-Citrulline,L-Citrulline.json,0.0,optimal,0,"cpd10515,cpd00274",2
Paraburkholderia bryophila 376MFSha3.1,Burk376,L-Cysteine hydrochloride monohydrate,L-Cysteine_hydrochloride_monohydrate.json,0.0,optimal,0,"cpd10515,cpd00084",2
Paraburkholderia bryophila 376MFSha3.1,Burk376,L-Fucose,L-Fucose.json,0.0,optimal,0,"cpd10515,cpd00751",2
Paraburkholderia bryophila 376MFSha3.1,Burk376,L-Glutamic acid monopotassium salt monohydrate,L-Glutamic_acid_monopotassium_salt_monohydrate.json,0.7033693820684509,optimal,1,cpd10515,1
Paraburkholderia bryophila 376MFSha3.1,Burk376,L-Glutamine,L-Glutamine.json,0.7033693820684492,optimal,1,cpd10515,1
Paraburkholderia bryophila 376MFSha3.1,Burk376,L-Histidine,L-Histidine.json,0.8440432584821604,optimal,1,cpd10515,1
Paraburkholderia bryophila 376MFSha3.1,Burk376,L-Isoleucine,L-Isoleucine.json,0.0,optimal,0,cpd10515,1
Paraburkholderia bryophila 376MFSha3.1,Burk376,L-Leucine,L-Leucine.json,0.0,optimal,0,cpd10515,1
Paraburkholderia bryophila 376MFSha3.1,Burk376,L-Lysine,L-Lysine.json,0.0,optimal,0,cpd10515,1
Paraburkholderia bryophila 376MFSha3.1,Burk376,L-Malic acid disodium salt monohydrate,L-Malic_acid_disodium_salt_monohydrate.json,0.0,optimal,0,"cpd10515,cpd00130",2
Paraburkholderia bryophila 376MFSha3.1,Burk376,L-Methionine,L-Methionine.json,0.0,optimal,0,cpd10515,1
Paraburkholderia bryophila 376MFSha3.1,Burk376,L-Ornithine,L-Ornithine.json,0.7033693820684432,optimal,1,cpd10515,1
Paraburkholderia bryophila 376MFSha3.1,Burk376,L-Phenylalanine,L-Phenylalanine.json,0.0,optimal,0,cpd10515,1
Paraburkholderia bryophila 376MFSha3.1,Burk376,L-Proline,L-Proline.json,0.7033693820684457,optimal,1,cpd10515,1
Paraburkholderia bryophila 376MFSha3.1,Burk376,L-Serine,L-Serine.json,0.0,optimal,0,"cpd10515,cpd00054",2
Paraburkholderia bryophila 376MFSha3.1,Burk376,L-Sorbose,L-Sorbose.json,0.0,optimal,0,"cpd10515,cpd00212",2
Paraburkholderia bryophila 376MFSha3.1,Burk376,L-Threonine,L-Threonine.json,0.0,optimal,0,"cpd10515,cpd00161",2
Paraburkholderia bryophila 376MFSha3.1,Burk376,L-Tryptophan,L-Tryptophan.json,0.0,optimal,0,cpd10515,1
Paraburkholderia bryophila 376MFSha3.1,Burk376,L-Valine,L-Valine.json,0.0,optimal,0,cpd10515,1
Paraburkholderia bryophila 376MFSha3.1,Burk376,L-tyrosine disodium salt,L-tyrosine_disodium_salt.json,1.2660648877232228,optimal,1,cpd10515,1
Paraburkholderia bryophila 376MFSha3.1,Burk376,Lacto-N-tetraose,Lacto-N-tetraose.json,0.0,optimal,0,"cpd10515,cpd03807",2
Paraburkholderia bryophila 376MFSha3.1,Burk376,Lactulose,Lactulose.json,0.0,optimal,0,"cpd10515,cpd04349",2
Paraburkholderia bryophila 376MFSha3.1,Burk376,Lauric acid,Lauric_acid.json,0.0,optimal,0,"cpd10515,cpd01741",2
Paraburkholderia bryophila 376MFSha3.1,Burk376,Levulinic Acid,Levulinic_Acid.json,0.0,optimal,0,"cpd10515,cpd00219",2
Paraburkholderia bryophila 376MFSha3.1,Burk376,Malonic acid,Malonic_acid.json,0.42202162924107917,optimal,1,cpd10515,1
Paraburkholderia bryophila 376MFSha3.1,Burk376,Melibiose,Melibiose.json,0.0,optimal,0,"cpd10515,cpd03198",2
Paraburkholderia bryophila 376MFSha3.1,Burk376,Myristic acid,Myristic_acid.json,0.0,optimal,0,"cpd10515,cpd03847",2
Paraburkholderia bryophila 376MFSha3.1,Burk376,N-Acetyl-D-Glucosamine,N-Acetyl-D-Glucosamine.json,0.0,optimal,0,"cpd10515,cpd00122",2
Paraburkholderia bryophila 376MFSha3.1,Burk376,Nonanoic acid,Nonanoic_acid.json,0.0,optimal,0,"cpd10515,cpd01126",2
Paraburkholderia bryophila 376MFSha3.1,Burk376,Octanoic acid,Octanoic_acid.json,0.0,optimal,0,"cpd10515,cpd03846",2
Paraburkholderia bryophila 376MFSha3.1,Burk376,Oleic acid,Oleic_acid.json,0.0,optimal,0,"cpd10515,cpd00536",2
Paraburkholderia bryophila 376MFSha3.1,Burk376,Phenylacetic acid,Phenylacetic_acid.json,0.0,optimal,0,"cpd10515,cpd00430",2
Paraburkholderia bryophila 376MFSha3.1,Burk376,Pimelic acid,Pimelic_acid.json,0.0,optimal,0,"cpd10515,cpd01727",2
Paraburkholderia bryophila 376MFSha3.1,Burk376,Potassium acetate,Potassium_acetate.json,0.2813477528273865,optimal,1,cpd10515,1
Paraburkholderia bryophila 376MFSha3.1,Burk376,Protocatechuic Acid,Protocatechuic_Acid.json,0.0,optimal,0,"cpd10515,cpd00197",2
Paraburkholderia bryophila 376MFSha3.1,Burk376,Putrescine Dihydrochloride,Putrescine_Dihydrochloride.json,0.0,optimal,0,cpd10515,1
Paraburkholderia bryophila 376MFSha3.1,Burk376,Sebacic acid,Sebacic_acid.json,0.0,optimal,0,"cpd10515,cpd05192",2
Paraburkholderia bryophila 376MFSha3.1,Burk376,Shikimic Acid,Shikimic_Acid.json,0.9847171348958147,optimal,1,cpd10515,1
Paraburkholderia bryophila 376MFSha3.1,Burk376,Sodium D-Lactate,Sodium_D-Lactate.json,0.42202162924107606,optimal,1,cpd10515,1
Paraburkholderia bryophila 376MFSha3.1,Burk376,Sodium Formate,Sodium_Formate.json,0.14067387641369522,optimal,1,cpd10515,1
Paraburkholderia bryophila 376MFSha3.1,Burk376,Sodium Fumarate dibasic,Sodium_Fumarate_dibasic.json,0.5626955056547748,optimal,1,cpd10515,1
Paraburkholderia bryophila 376MFSha3.1,Burk376,Sodium L-Lactate,Sodium_L-Lactate.json,0.0,optimal,0,cpd10515,1
Paraburkholderia bryophila 376MFSha3.1,Burk376,Sodium acetate,Sodium_acetate.json,0.2813477528273839,optimal,1,cpd10515,1
Paraburkholderia bryophila 376MFSha3.1,Burk376,Sodium adipate,Sodium_adipate.json,0.0,optimal,0,"cpd10515,cpd03642",2
Paraburkholderia bryophila 376MFSha3.1,Burk376,Sodium butyrate,Sodium_butyrate.json,0.0,optimal,0,"cpd10515,cpd00211",2
Paraburkholderia bryophila 376MFSha3.1,Burk376,Sodium octanoate,Sodium_octanoate.json,0.0,optimal,0,"cpd10515,cpd03846",2
Paraburkholderia bryophila 376MFSha3.1,Burk376,Sodium propionate,Sodium_propionate.json,0.0,optimal,0,"cpd10515,cpd00141",2
Paraburkholderia bryophila 376MFSha3.1,Burk376,Sodium pyruvate,Sodium_pyruvate.json,0.42202162924105024,optimal,1,cpd10515,1
Paraburkholderia bryophila 376MFSha3.1,Burk376,Succinic Acid,Succinic_Acid.json,0.5626955056547568,optimal,1,cpd10515,1
Paraburkholderia bryophila 376MFSha3.1,Burk376,Thymidine,Thymidine.json,0.0,optimal,0,"cpd10515,cpd00184",2
Paraburkholderia bryophila 376MFSha3.1,Burk376,Trisodium citrate dihydrate,Trisodium_citrate_dihydrate.json,0.8440432584821316,optimal,1,cpd10515,1
Paraburkholderia bryophila 376MFSha3.1,Burk376,Uridine,Uridine.json,0.0,optimal,0,"cpd10515,cpd00249",2
Paraburkholderia bryophila 376MFSha3.1,Burk376,Valeric acid,Valeric_acid.json,0.0,optimal,0,"cpd10515,cpd00597",2
Paraburkholderia bryophila 376MFSha3.1,Burk376,Vanillic Acid,Vanillic_Acid.json,0.0,optimal,0,"cpd10515,cpd04073",2
Paraburkholderia bryophila 376MFSha3.1,Burk376,Vanillin,Vanillin.json,0.0,optimal,0,"cpd10515,cpd00561",2
Paraburkholderia bryophila 376MFSha3.1,Burk376,Xylitol,Xylitol.json,0.0,optimal,0,"cpd10515,cpd00306",2
Paraburkholderia bryophila 376MFSha3.1,Burk376,a-Ketoglutaric acid disodium salt hydrate,a-Ketoglutaric_acid_disodium_salt_hydrate.json,0.7033693820684548,optimal,1,cpd10515,1
Paraburkholderia bryophila 376MFSha3.1,Burk376,benzoic acid,benzoic_acid.json,0.0,optimal,0,"cpd10515,cpd00153",2
Paraburkholderia bryophila 376MFSha3.1,Burk376,m-Inositol,m-Inositol.json,0.0,optimal,0,"cpd10515,cpd00121",2
Paraburkholderia bryophila 376MFSha3.1,Burk376,p-Coumaric acid,p-Coumaric_acid.json,0.0,optimal,0,"cpd10515,cpd00604",2
Paraburkholderia bryophila 376MFSha3.1,Burk376,palatinose hydrate,palatinose_hydrate.json,0.0,optimal,0,"cpd10515,cpd01200",2
Paraburkholderia graminis OAS925,Burkholderia_OAS925,"1,2-Propanediol",12-Propanediol.json,0.0,optimal,0,"cpd10515,cpd00453",2
Paraburkholderia graminis OAS925,Burkholderia_OAS925,"1,3-Butandiol",13-Butandiol.json,0.0,optimal,0,"cpd10515,cpd00738",2
Paraburkholderia graminis OAS925,Burkholderia_OAS925,1-Pentanol,1-Pentanol.json,0.0,optimal,0,"cpd10515,cpd16586",2
Paraburkholderia graminis OAS925,Burkholderia_OAS925,2-Deoxy-D-Ribose,2-Deoxy-D-Ribose.json,0.0,optimal,0,"cpd10515,cpd01242",2
Paraburkholderia graminis OAS925,Burkholderia_OAS925,2-methyl-1-butanol,2-methyl-1-butanol.json,0.0,optimal,0,"cpd10515,cpd16873",2
Paraburkholderia graminis OAS925,Burkholderia_OAS925,3-Methyl-2-Oxobutanoic Acid,3-Methyl-2-Oxobutanoic_Acid.json,0.0,optimal,0,"cpd10515,cpd00123",2
Paraburkholderia graminis OAS925,Burkholderia_OAS925,3-methyl-1-butanol,3-methyl-1-butanol.json,0.0,optimal,0,"cpd10515,cpd04533",2
Paraburkholderia graminis OAS925,Burkholderia_OAS925,3-methyl-2-oxopentanoic acid,3-methyl-2-oxopentanoic_acid.json,0.0,optimal,0,"cpd10515,cpd00508",2
Paraburkholderia graminis OAS925,Burkholderia_OAS925,4-Aminobutyric acid,4-Aminobutyric_acid.json,0.0,optimal,0,"cpd10515,cpd00281",2
Paraburkholderia graminis OAS925,Burkholderia_OAS925,4-Hydroxybenzoic Acid,4-Hydroxybenzoic_Acid.json,0.0,optimal,0,cpd10515,1
Paraburkholderia graminis OAS925,Burkholderia_OAS925,4-Methyl-2-oxovaleric acid,4-Methyl-2-oxovaleric_acid.json,0.0,optimal,0,"cpd10515,cpd00200",2
Paraburkholderia graminis OAS925,Burkholderia_OAS925,5-Aminovaleric acid,5-Aminovaleric_acid.json,0.0,optimal,0,"cpd10515,cpd00339",2
Paraburkholderia graminis OAS925,Burkholderia_OAS925,Adenosine,Adenosine.json,0.0,optimal,0,"cpd10515,cpd00182",2
Paraburkholderia graminis OAS925,Burkholderia_OAS925,Agro_defined_trehalose,Agro_defined_trehalose.json,0.0,optimal,0,"cpd10515,cpd00794",2
Paraburkholderia graminis OAS925,Burkholderia_OAS925,Beta-Lactose,Beta-Lactose.json,0.0,optimal,0,"cpd10515,cpd01354",2
Paraburkholderia graminis OAS925,Burkholderia_OAS925,Butanol,Butanol.json,0.0,optimal,0,"cpd10515,cpd03662",2
Paraburkholderia graminis OAS925,Burkholderia_OAS925,Citric Acid,Citric_Acid.json,0.8440432584814225,optimal,1,cpd10515,1
Paraburkholderia graminis OAS925,Burkholderia_OAS925,Cytidine,Cytidine.json,0.0,optimal,0,"cpd10515,cpd00367",2
Paraburkholderia graminis OAS925,Burkholderia_OAS925,D-Alanine,D-Alanine.json,0.0,optimal,0,"cpd10515,cpd00117",2
Paraburkholderia graminis OAS925,Burkholderia_OAS925,D-Arabinose,D-Arabinose.json,0.0,optimal,0,"cpd10515,cpd00185",2
Paraburkholderia graminis OAS925,Burkholderia_OAS925,D-Fructose,D-Fructose.json,0.8440432584821413,optimal,1,cpd10515,1
Paraburkholderia graminis OAS925,Burkholderia_OAS925,D-Galactose,D-Galactose.json,0.0,optimal,0,"cpd10515,cpd00108",2
Paraburkholderia graminis OAS925,Burkholderia_OAS925,D-Galacturonic Acid monohydrate,D-Galacturonic_Acid_monohydrate.json,0.0,optimal,0,cpd10515,1
Paraburkholderia graminis OAS925,Burkholderia_OAS925,D-Glucosamine Hydrochloride,D-Glucosamine_Hydrochloride.json,0.0,optimal,0,"cpd10515,cpd00276",2
Paraburkholderia graminis OAS925,Burkholderia_OAS925,D-Glucose,D-Glucose.json,0.0,optimal,0,"cpd10515,cpd00027",2
Paraburkholderia graminis OAS925,Burkholderia_OAS925,D-Glucose-6-Phosphate sodium salt,D-Glucose-6-Phosphate_sodium_salt.json,0.0,optimal,0,"cpd10515,cpd00083",2
Paraburkholderia graminis OAS925,Burkholderia_OAS925,D-Lysine,D-Lysine.json,0.0,optimal,0,"cpd10515,cpd00549",2
Paraburkholderia graminis OAS925,Burkholderia_OAS925,D-Mannitol,D-Mannitol.json,0.0,optimal,0,"cpd10515,cpd00314",2
Paraburkholderia graminis OAS925,Burkholderia_OAS925,D-Mannose,D-Mannose.json,0.0,optimal,0,"cpd10515,cpd00138",2
Paraburkholderia graminis OAS925,Burkholderia_OAS925,D-Raffinose pentahydrate,D-Raffinose_pentahydrate.json,0.0,optimal,0,"cpd10515,cpd00382",2
Paraburkholderia graminis OAS925,Burkholderia_OAS925,D-Ribose,D-Ribose.json,0.7033693820684487,optimal,1,cpd10515,1
Paraburkholderia graminis OAS925,Burkholderia_OAS925,D-Salicin,D-Salicin.json,0.0,optimal,0,"cpd10515,cpd01030",2
Paraburkholderia graminis OAS925,Burkholderia_OAS925,D-Sorbitol,D-Sorbitol.json,0.0,optimal,0,"cpd10515,cpd00588",2
Paraburkholderia graminis OAS925,Burkholderia_OAS925,D-Tagatose,D---tagatose.json,0.0,optimal,0,"cpd10515,cpd00589",2
Paraburkholderia graminis OAS925,Burkholderia_OAS925,D-Trehalose dihydrate,D-Trehalose_dihydrate.json,0.0,optimal,0,cpd10515,1
Paraburkholderia graminis OAS925,Burkholderia_OAS925,D-Xylose,D-Xylose.json,0.7033693820684519,optimal,1,cpd10515,1
Paraburkholderia graminis OAS925,Burkholderia_OAS925,Disodium Glutarate,Disodium_Glutarate.json,0.0,optimal,0,cpd10515,1
Paraburkholderia graminis OAS925,Burkholderia_OAS925,Ethanol,Ethanol.json,0.2813477528273797,optimal,1,cpd10515,1
Paraburkholderia graminis OAS925,Burkholderia_OAS925,Fumaric acid,Fumaric_acid.json,0.5626955056815922,optimal,1,cpd10515,1
Paraburkholderia graminis OAS925,Burkholderia_OAS925,Gly-Glu,Gly-Glu.json,0.0,optimal,0,"cpd10515,cpd11592",2
Paraburkholderia graminis OAS925,Burkholderia_OAS925,Glycerol,Glycerol.json,0.4220216292410732,optimal,1,cpd10515,1
Paraburkholderia graminis OAS925,Burkholderia_OAS925,Glycine,Glycine.json,0.0,optimal,0,"cpd10515,cpd00033",2
Paraburkholderia graminis OAS925,Burkholderia_OAS925,Heptanoic acid,Heptanoic_acid.json,0.0,optimal,0,"cpd10515,cpd15608",2
Paraburkholderia graminis OAS925,Burkholderia_OAS925,Hexanoic acid,Hexanoic_acid.json,0.0,optimal,0,"cpd10515,cpd01113",2
Paraburkholderia graminis OAS925,Burkholderia_OAS925,Hydroxy-L-Proline,Hydroxy-L-Proline.json,0.0,optimal,0,"cpd10515,cpd00345",2
Paraburkholderia graminis OAS925,Burkholderia_OAS925,Inosine,Inosine.json,0.0,optimal,0,"cpd10515,cpd00246",2
Paraburkholderia graminis OAS925,Burkholderia_OAS925,Isomaltose,Isomaltose.json,0.0,optimal,0,"cpd10515,cpd00217",2
Paraburkholderia graminis OAS925,Burkholderia_OAS925,Itaconic Acid,Itaconic_Acid.json,0.0,optimal,0,"cpd10515,cpd00380",2
Paraburkholderia graminis OAS925,Burkholderia_OAS925,L-Alanine,L-Alanine.json,0.0,optimal,0,"cpd10515,cpd00035",2
Paraburkholderia graminis OAS925,Burkholderia_OAS925,L-Arabinose,L-Arabinose.json,0.0,optimal,0,cpd10515,1
Paraburkholderia graminis OAS925,Burkholderia_OAS925,L-Arginine,L-Arginine.json,0.0,optimal,0,"cpd10515,cpd00051",2
Paraburkholderia graminis OAS925,Burkholderia_OAS925,L-Asparagine,L-Asparagine.json,0.0,optimal,0,"cpd10515,cpd00132",2
Paraburkholderia graminis OAS925,Burkholderia_OAS925,L-Aspartic Acid,L-Aspartic_Acid.json,0.5626955056548979,optimal,1,cpd10515,1
Paraburkholderia graminis OAS925,Burkholderia_OAS925,L-Citrulline,L-Citrulline.json,0.0,optimal,0,"cpd10515,cpd00274",2
Paraburkholderia graminis OAS925,Burkholderia_OAS925,L-Cysteine hydrochloride monohydrate,L-Cysteine_hydrochloride_monohydrate.json,0.0,optimal,0,"cpd10515,cpd00084",2
Paraburkholderia graminis OAS925,Burkholderia_OAS925,L-Fucose,L-Fucose.json,0.0,optimal,0,"cpd10515,cpd00751",2
Paraburkholderia graminis OAS925,Burkholderia_OAS925,L-Glutamic acid monopotassium salt monohydrate,L-Glutamic_acid_monopotassium_salt_monohydrate.json,0.7033693820684729,optimal,1,cpd10515,1
Paraburkholderia graminis OAS925,Burkholderia_OAS925,L-Glutamine,L-Glutamine.json,0.7033693820684648,optimal,1,cpd10515,1
Paraburkholderia graminis OAS925,Burkholderia_OAS925,L-Histidine,L-Histidine.json,0.8440432584821516,optimal,1,cpd10515,1
Paraburkholderia graminis OAS925,Burkholderia_OAS925,L-Isoleucine,L-Isoleucine.json,0.0,optimal,0,cpd10515,1
Paraburkholderia graminis OAS925,Burkholderia_OAS925,L-Leucine,L-Leucine.json,0.0,optimal,0,cpd10515,1
Paraburkholderia graminis OAS925,Burkholderia_OAS925,L-Malic acid disodium salt monohydrate,L-Malic_acid_disodium_salt_monohydrate.json,0.562695505654844,optimal,1,cpd10515,1
Paraburkholderia graminis OAS925,Burkholderia_OAS925,L-Ornithine,L-Ornithine.json,0.7033693820684405,optimal,1,cpd10515,1
Paraburkholderia graminis OAS925,Burkholderia_OAS925,L-Phenylalanine,L-Phenylalanine.json,0.0,optimal,0,cpd10515,1
Paraburkholderia graminis OAS925,Burkholderia_OAS925,L-Proline,L-Proline.json,0.7033693820684499,optimal,1,cpd10515,1
Paraburkholderia graminis OAS925,Burkholderia_OAS925,L-Serine,L-Serine.json,0.0,optimal,0,"cpd10515,cpd00054",2
Paraburkholderia graminis OAS925,Burkholderia_OAS925,L-Sorbose,L-Sorbose.json,0.0,optimal,0,"cpd10515,cpd00212",2
Paraburkholderia graminis OAS925,Burkholderia_OAS925,L-Threonine,L-Threonine.json,0.0,optimal,0,"cpd10515,cpd00161",2
Paraburkholderia graminis OAS925,Burkholderia_OAS925,L-Tryptophan,L-Tryptophan.json,0.0,optimal,0,cpd10515,1
Paraburkholderia graminis OAS925,Burkholderia_OAS925,L-tyrosine disodium salt,L-tyrosine_disodium_salt.json,1.266064887723225,optimal,1,cpd10515,1
Paraburkholderia graminis OAS925,Burkholderia_OAS925,Lacto-N-tetraose,Lacto-N-tetraose.json,0.0,optimal,0,"cpd10515,cpd03807",2
Paraburkholderia graminis OAS925,Burkholderia_OAS925,Lactulose,Lactulose.json,0.0,optimal,0,"cpd10515,cpd04349",2
Paraburkholderia graminis OAS925,Burkholderia_OAS925,Levulinic Acid,Levulinic_Acid.json,0.0,optimal,0,"cpd10515,cpd00219",2
Paraburkholderia graminis OAS925,Burkholderia_OAS925,Malonic acid,Malonic_acid.json,0.42202162924107384,optimal,1,cpd10515,1
Paraburkholderia graminis OAS925,Burkholderia_OAS925,Melibiose,Melibiose.json,0.0,optimal,0,"cpd10515,cpd03198",2
Paraburkholderia graminis OAS925,Burkholderia_OAS925,Myristic acid,Myristic_acid.json,0.0,optimal,0,"cpd10515,cpd03847",2
